country,partner,hs_code,imports
USA,WLD,380700,502637
CAN,WLD,381090,19737069
USA,WLD,621420,126093681
CAN,WLD,621440,11051280
USA,WLD,621440,112725592
CAN,WLD,630130,12587638
USA,WLD,630130,163741815
CAN,WLD,630190,3621573
USA,WLD,630190,10591003
USA,WLD,170250,7897410
MEX,CAN,620449,27560
MEX,USA,620449,562261
MEX,USA,620620,15379
USA,CAN,330410,108121181
CAN,USA,190219,76997296
USA,CAN,190219,123345005
CAN,CAN,190410,451883
CAN,USA,190410,367067220
USA,CAN,190410,194699516
CAN,USA,190430,232543
USA,CAN,190430,322269
CAN,USA,200510,860333
CAN,WLD,170410,10043768
USA,WLD,170410,120497357
CAN,WLD,190219,154110983
USA,WLD,381090,46987923
CAN,WLD,381119,11239998
USA,WLD,381119,5268878
CAN,WLD,381512,114633911
USA,CAN,200510,1209759
CAN,USA,200540,9238996
USA,CAN,200540,1871192
CAN,CAN,200580,210
CAN,USA,200580,7955886
USA,CAN,200580,1203562
CAN,CAN,200599,51142
MEX,WLD,350510,63484367
MEX,WLD,350610,96869001
MEX,WLD,360410,1249179
MEX,WLD,370310,1208633
MEX,WLD,370590,788206
MEX,WLD,380620,2560411
MEX,WLD,380891,254466050
CAN,CAN,381512,777231
CAN,USA,381512,47907653
USA,CAN,381512,247497969
CAN,CAN,381519,313454
CAN,USA,381519,136937830
USA,CAN,381519,16059084
CAN,USA,382311,19620341
CAN,CAN,382312,6023
CAN,USA,382312,4055895
CAN,CAN,382474,3349
CAN,USA,382474,596202
CAN,CAN,382479,23345
CAN,USA,382479,888341
MEX,WLD,510510,709
CAN,WLD,630260,134134303
USA,WLD,630260,1974105586
CAN,WLD,630293,8625797
CAN,WLD,330410,129607221
USA,WLD,330410,456673631
USA,WLD,190219,631591503
CAN,USA,382475,293
CAN,CAN,382478,108963
CAN,USA,382478,12418888
CAN,USA,382482,27024
CAN,WLD,190410,381090332
MEX,WLD,510529,57367642
MEX,WLD,510990,270403
MEX,WLD,520512,89258351
MEX,WLD,360490,526644
MEX,WLD,370239,189993
MEX,WLD,370241,264455
MEX,WLD,620449,5647407
MEX,WLD,620620,206028
USA,WLD,190410,373204449
CAN,WLD,190430,1040356
USA,WLD,190430,2741484
CAN,WLD,200510,1016493
USA,WLD,200510,1310888
CAN,WLD,200540,10154092
USA,WLD,200540,23244827
CAN,WLD,200580,8514626
USA,WLD,200580,8424098
CAN,WLD,200599,105449015
USA,WLD,381512,495325455
CAN,WLD,381519,150532427
USA,WLD,381519,405342172
CAN,WLD,382311,20360105
USA,WLD,382311,29370868
CAN,WLD,382312,4276657
USA,WLD,382312,11035852
USA,WLD,382474,197129
CAN,WLD,382479,1152333
CAN,WLD,382475,293
USA,WLD,382475,6400
CAN,WLD,382478,20580464
USA,WLD,382479,485401
CAN,MEX,630260,3558
USA,MEX,630260,2712061
USA,MEX,321519,9037022
CAN,MEX,330410,1486911
CAN,MEX,190219,18411
USA,MEX,190219,49096298
CAN,MEX,190410,2922397
CAN,WLD,382482,27024
USA,WLD,382482,30808
CAN,WLD,382490,728137450
CAN,WLD,300340,4085722
MEX,WLD,620640,93154268
MEX,WLD,620829,47877
MEX,WLD,620892,1174542
MEX,WLD,520542,401742
MEX,WLD,520544,107794
MEX,WLD,520631,12005
MEX,WLD,520633,75
MEX,WLD,520819,1555540
MEX,WLD,152000,2304800
MEX,WLD,152200,6342
MEX,WLD,160431,42105
MEX,WLD,160540,380211
MEX,WLD,160552,400364
MEX,WLD,170230,107271585
CAN,USA,300340,139502
MEX,CAN,620640,39412
MEX,USA,620640,11624391
MEX,USA,520542,11937
MEX,USA,520631,626
MEX,USA,520819,782227
MEX,USA,152000,2276849
MEX,USA,160540,258521
MEX,USA,160552,342202
MEX,USA,370320,12623940
MEX,CAN,370400,6375
MEX,USA,370400,24126
MEX,USA,380130,118520
MEX,USA,380190,3420102
MEX,USA,620892,104132
MEX,WLD,370320,16600383
MEX,WLD,370400,127284
MEX,WLD,380130,6504861
MEX,WLD,380190,6703665
MEX,WLD,380700,109754
MEX,WLD,621120,1491874
MEX,WLD,621133,22371374
MEX,WLD,621420,2279140
MEX,WLD,621440,3774857
MEX,WLD,300450,96301738
USA,WLD,300340,6149797
CAN,WLD,300439,497480543
USA,WLD,520911,12886764
CAN,WLD,520919,468010
USA,WLD,520919,30414866
USA,WLD,520959,12273758
USA,WLD,200599,454051462
CAN,WLD,200912,230059990
MEX,WLD,300620,2746514
MEX,WLD,170250,32443298
MEX,WLD,170410,7711982
MEX,WLD,190219,23165953
MEX,WLD,380893,175905022
MEX,WLD,382472,2910
MEX,WLD,382474,855393
MEX,WLD,381090,30450111
MEX,WLD,381119,619808
MEX,WLD,630130,1866674
MEX,WLD,630190,189101
MEX,WLD,630260,20704899
MEX,WLD,630293,2934932
MEX,WLD,630520,578923
MEX,WLD,321519,150300543
MEX,WLD,330410,43808094
CAN,WLD,330730,17500482
USA,WLD,330730,47143999
USA,WLD,200912,118848596
CAN,WLD,200921,5643543
USA,WLD,200921,604609
CAN,WLD,330741,4695310
USA,WLD,330741,24232011
CAN,WLD,340220,819584249
USA,WLD,340220,455180634
CAN,WLD,340311,2611431
MEX,CAN,621120,26282
MEX,USA,621120,1018172
MEX,CAN,621133,71758
MEX,USA,621133,11739363
MEX,USA,621420,2947
MEX,CAN,621440,92
MEX,USA,621440,8549
MEX,CAN,300210,1021531
MEX,WLD,330730,4517529
MEX,WLD,190410,35511117
MEX,WLD,190430,13902
MEX,WLD,200510,7856
MEX,WLD,200540,264343
MEX,WLD,200580,12628303
USA,MEX,190410,136249511
CAN,MEX,190430,68
CAN,MEX,200510,12795
CAN,MEX,200580,21219
CAN,MEX,200599,1841278
CAN,MEX,381512,163089
MEX,USA,300210,179943842
MEX,CAN,300450,9960834
MEX,USA,300450,23265100
USA,CAN,300340,4299
CAN,CAN,300439,215794
MEX,WLD,200599,8065677
USA,WLD,630293,79110551
CAN,WLD,630520,16146523
USA,WLD,630520,7896666
CAN,WLD,630720,20874170
USA,WLD,630720,101035348
CAN,WLD,640220,15535068
CAN,WLD,200961,6907642
CAN,USA,520911,487029
USA,CAN,520911,10679
CAN,USA,520919,105107
USA,CAN,520919,269
USA,CAN,520959,2924
CAN,USA,200599,60149800
USA,CAN,200599,34640397
MEX,CAN,170230,58863
MEX,USA,170230,104122523
MEX,USA,170250,32285671
MEX,CAN,170410,441721
MEX,USA,170410,5057870
MEX,CAN,380893,2778740
MEX,USA,380893,86217656
MEX,USA,382472,2910
MEX,USA,380700,10782
MEX,CAN,381090,503587
MEX,USA,381090,19094272
MEX,CAN,381119,1342
MEX,USA,381119,586929
CAN,CAN,200912,1205
CAN,USA,200912,186535790
CAN,CAN,330730,16074
CAN,USA,330730,11022008
USA,CAN,200912,417453
CAN,USA,200921,5611669
USA,WLD,200961,5298717
CAN,WLD,200971,15299652
USA,WLD,640220,139796570
CAN,WLD,640299,327122701
USA,WLD,640299,4956210660
USA,WLD,200971,13630318
CAN,WLD,220290,524565171
USA,WLD,382490,2563459882
CAN,WLD,390290,68029791
USA,WLD,382478,16933146
CAN,WLD,382569,166148
USA,WLD,382569,3240233
USA,WLD,220290,602728064
CAN,WLD,220890,107526536
USA,WLD,220890,1116150945
CAN,WLD,640510,2789059
USA,WLD,640510,33667056
CAN,WLD,640590,22407888
USA,WLD,640590,217083212
CAN,WLD,650610,133747471
CAN,WLD,520959,1642667
CAN,WLD,521011,171794
USA,WLD,521011,36008067
CAN,WLD,521120,218711
USA,WLD,521120,6653165
MEX,CAN,630130,74
MEX,USA,630130,155412
MEX,USA,630190,55129
MEX,CAN,630260,137709
MEX,USA,630260,288875
MEX,USA,630293,6107
MEX,CAN,321519,2620305
MEX,USA,321519,78205026
MEX,CAN,330410,3619604
MEX,USA,330410,18276797
MEX,CAN,330730,139190
MEX,CAN,190219,73669
MEX,USA,190219,14516764
MEX,CAN,190410,1067828
MEX,USA,190410,31265599
USA,CAN,330730,18240982
CAN,CAN,330741,8145
CAN,USA,330741,1505466
CAN,CAN,340220,2233923
CAN,USA,340220,780975359
MEX,USA,190430,3440
MEX,USA,200510,4603
MEX,CAN,200540,4
MEX,USA,200540,114844
MEX,USA,200580,11988074
MEX,CAN,381512,141920212
MEX,USA,381512,590813827
MEX,CAN,381519,2536
USA,CAN,340220,129526138
CAN,CAN,340311,1361
CAN,CAN,630293,10211
CAN,USA,630293,352179
USA,CAN,630293,26694
CAN,CAN,630520,1590
MEX,USA,381519,75429539
MEX,USA,382311,21447081
MEX,USA,382312,3867733
MEX,USA,382474,855393
MEX,USA,382479,271337
MEX,USA,382482,19
CAN,USA,630520,188773
USA,CAN,630520,111594
CAN,CAN,630720,19116
CAN,USA,630720,1836041
USA,CAN,630720,2676910
CAN,CAN,640220,1687
CAN,USA,200961,5352063
USA,CAN,200961,2596433
CAN,USA,640220,122308
USA,CAN,640220,88835
CAN,CAN,640299,38920
CAN,USA,640299,5966604
USA,CAN,640299,8025
CAN,WLD,521132,270740
USA,WLD,390290,182222438
CAN,WLD,390311,60587008
USA,WLD,390311,461148344
CAN,WLD,390421,53448770
USA,WLD,390421,29230851
CAN,WLD,220900,39301695
USA,WLD,220900,136028095
CAN,WLD,230230,20575290
USA,WLD,230230,14532218
CAN,WLD,382590,283992
USA,WLD,382590,42948789
CAN,WLD,390320,4249052
CAN,WLD,390740,130903700
USA,WLD,390740,231177764
CAN,WLD,390760,189043351
USA,WLD,340311,3069168
USA,WLD,300439,4383292524
CAN,WLD,300640,74095620
CAN,WLD,230250,4302518
USA,WLD,230250,37905791
CAN,WLD,230910,658040672
USA,WLD,230910,689917895
CAN,WLD,240220,6107512
USA,WLD,240220,409556738
CAN,WLD,251710,17798935
USA,WLD,251710,204784748
USA,WLD,390760,1278673515
CAN,WLD,390920,23775962
USA,WLD,390920,32633642
CAN,WLD,391520,5368067
USA,WLD,390320,32948454
CAN,WLD,390330,110025095
USA,WLD,390330,373794954
CAN,WLD,390519,1115883
USA,WLD,521132,4905672
CAN,WLD,521221,63011
USA,WLD,521221,1045015
CAN,WLD,521223,424408
USA,WLD,521223,3528214
CAN,WLD,531090,588367
USA,WLD,531090,11458472
CAN,WLD,251730,49371
CAN,WLD,540239,196774
USA,WLD,540239,877866
CAN,WLD,540245,6401107
USA,WLD,650610,467020989
CAN,WLD,650699,6204259
CAN,USA,200971,10181491
USA,CAN,200971,6720686
CAN,CAN,220290,298687
CAN,USA,220290,469261136
CAN,CAN,382490,3491410
CAN,USA,382490,577115394
USA,CAN,382490,342890969
CAN,CAN,390290,16828
CAN,USA,390290,59447172
USA,CAN,382478,284618
CAN,CAN,382569,392
CAN,USA,382569,165615
USA,CAN,382569,2746367
USA,CAN,220290,20166372
CAN,CAN,220890,69052
CAN,USA,220890,49099728
USA,CAN,220890,365049
CAN,USA,640510,301361
USA,CAN,640510,13815
CAN,CAN,640590,1114
CAN,USA,640590,8175103
USA,CAN,640590,33403
CAN,CAN,650610,594447
CAN,USA,650610,35227463
CAN,CAN,520959,2899
CAN,USA,520959,368870
CAN,USA,521011,108833
CAN,USA,521120,66513
CAN,USA,521132,79406
USA,CAN,390290,37388387
CAN,USA,390311,19714204
USA,CAN,390311,114498772
CAN,CAN,390421,251106
CAN,USA,390421,47919244
USA,CAN,390421,20668309
CAN,CAN,220900,5165
CAN,USA,220900,13793895
USA,CAN,220900,3162058
CAN,USA,230230,20571079
USA,CAN,230230,6885073
CAN,CAN,382590,30
CAN,USA,382590,264560
USA,CAN,382590,14081233
CAN,CAN,390320,20
CAN,CAN,390740,92871
CAN,USA,390740,121868866
USA,CAN,390740,47595298
CAN,CAN,390760,14949
CAN,USA,340311,2304834
USA,WLD,650699,20120153
CAN,WLD,670100,2488155
USA,WLD,390519,40715084
CAN,WLD,390530,25825394
USA,WLD,390530,101601293
CAN,WLD,390591,21968909
USA,WLD,670100,30510205
USA,CAN,340311,1267129
CAN,USA,300439,71524789
USA,CAN,300439,170953443
CAN,CAN,300640,3866
CAN,CAN,230250,168857
CAN,USA,230250,3538490
USA,CAN,230250,9884521
CAN,CAN,230910,1761613
CAN,USA,230910,613858220
USA,CAN,230910,275787341
CAN,CAN,240220,307
CAN,USA,240220,334027
USA,CAN,240220,71910779
CAN,CAN,251710,10065
CAN,USA,251710,17173591
CAN,USA,390760,105527950
USA,CAN,390760,268904207
CAN,USA,390920,20382400
USA,CAN,390920,10465397
CAN,CAN,391520,50037
CAN,USA,390320,2974797
USA,CAN,390320,151083
CAN,CAN,390330,176140
CAN,USA,390330,66548445
USA,CAN,390330,6380438
CAN,USA,390519,432625
CAN,USA,521221,19616
USA,CAN,521221,476
CAN,USA,521223,45208
CAN,USA,531090,61141
USA,CAN,251710,66968563
CAN,USA,251730,49371
USA,CAN,531090,1381
CAN,USA,540239,193439
USA,CAN,540239,1097
CAN,CAN,540245,1
USA,CAN,650610,5919081
CAN,CAN,650699,3275
CAN,USA,650699,726521
USA,CAN,650699,945753
USA,CAN,390519,960
CAN,CAN,390530,22880
CAN,USA,390530,12825134
USA,CAN,390530,1067921
CAN,CAN,390591,94
CAN,USA,670100,388675
USA,MEX,381512,130053
USA,MEX,381519,512372
CAN,MEX,520911,504
USA,MEX,520911,352690
USA,MEX,520919,707311
USA,MEX,520959,13258
USA,MEX,200599,44002745
CAN,MEX,200912,4917
USA,MEX,330410,8307644
CAN,MEX,330730,991
USA,MEX,200912,20896107
CAN,MEX,200921,527
USA,MEX,330730,17428
CAN,MEX,330741,250
USA,MEX,330741,17257
CAN,MEX,340220,4217194
USA,MEX,340220,180793635
CAN,MEX,340311,49
CAN,MEX,630293,17
USA,MEX,630293,75490
CAN,MEX,630520,64660
USA,MEX,630520,2958
CAN,MEX,630720,323573
USA,MEX,630720,2920418
CAN,MEX,640220,27568
USA,MEX,200921,525341
USA,MEX,200961,77875
USA,MEX,640220,3167085
CAN,MEX,640299,1314255
USA,MEX,640299,29966842
USA,MEX,200971,3819647
CAN,MEX,220290,1126097
CAN,MEX,382490,10071363
USA,MEX,382490,114648526
CAN,MEX,390290,15421
USA,CAN,670100,266898
CAN,CAN,670210,2630
CAN,CAN,340319,266564
CAN,USA,300640,38299181
USA,CAN,300640,4616810
USA,MEX,220290,86515434
CAN,MEX,220890,33310166
USA,MEX,220890,1024541949
CAN,MEX,640510,31293
USA,MEX,640510,586440
CAN,MEX,640590,165704
USA,MEX,640590,98604
CAN,MEX,650610,227427
USA,MEX,521120,219259
USA,MEX,390290,56910
CAN,MEX,390311,13580490
CAN,USA,310240,369400
USA,CAN,310240,18817
CAN,CAN,310490,29814
CAN,USA,310490,18456744
USA,CAN,310490,1322970
CAN,CAN,310559,798
CAN,USA,310559,158976459
USA,CAN,310559,815620
USA,MEX,390311,88815557
CAN,MEX,220900,1248
USA,MEX,220900,47531
USA,MEX,382569,420232
CAN,MEX,382590,1
USA,MEX,382590,416746
USA,MEX,390421,2708705
CAN,MEX,390740,184400
USA,MEX,390740,8419257
CAN,MEX,300439,725
USA,MEX,300439,10725204
CAN,MEX,230910,435918
USA,MEX,230910,1269592
CAN,MEX,240220,335
USA,MEX,240220,207219301
CAN,MEX,251710,43106
CAN,MEX,390760,442623
USA,MEX,390760,357059482
USA,MEX,390920,577
CAN,MEX,390320,2686
USA,MEX,390320,7426514
CAN,MEX,390330,2444190
USA,MEX,390330,89394798
USA,MEX,521132,4095
USA,MEX,521221,471
USA,MEX,521223,1328
CAN,MEX,531090,13
USA,MEX,251710,67774627
USA,MEX,531090,3114
USA,MEX,540239,1854
USA,MEX,650610,5743801
CAN,MEX,650699,99319
USA,MEX,650699,2160466
CAN,MEX,670100,22
CAN,WLD,670210,12245361
CAN,WLD,340319,156171630
MEX,WLD,381512,794034057
MEX,WLD,381519,84623039
MEX,WLD,382311,32585131
MEX,WLD,382312,5040458
MEX,USA,293959,151193
MEX,USA,294150,4567162
MEX,USA,300230,60997986
MEX,CAN,300439,10146917
MEX,CAN,520822,23228
MEX,USA,520822,493312
MEX,USA,520911,791748
MEX,USA,520919,749229
MEX,WLD,382479,281024
MEX,WLD,382482,19
MEX,WLD,294150,12976110
MEX,WLD,300230,85205989
MEX,WLD,300340,7908644
MEX,WLD,300439,214352292
MEX,CAN,520959,18
MEX,USA,520959,717243
MEX,USA,521011,263
MEX,CAN,200599,4767
MEX,USA,200599,5364082
MEX,USA,200912,5354899
MEX,USA,200921,541567
MEX,CAN,200961,3961
MEX,USA,330730,778182
MEX,CAN,330741,51
MEX,USA,330741,233719
MEX,CAN,340220,301714
MEX,USA,340220,63224556
MEX,CAN,340311,333831
MEX,CAN,630520,1716
MEX,USA,630520,69691
MEX,CAN,630720,8376
MEX,WLD,520822,4867211
MEX,WLD,520911,1013901
MEX,WLD,520919,1122633
MEX,WLD,520959,1264879
MEX,WLD,521011,967815
MEX,WLD,200912,5355215
MEX,WLD,200921,541567
MEX,WLD,200961,1301369
MEX,WLD,330741,1929141
MEX,WLD,340220,76694586
MEX,WLD,340311,5799682
MEX,WLD,630720,2886524
MEX,WLD,640220,11633401
MEX,WLD,640299,170283799
MEX,WLD,640510,111141
MEX,WLD,200971,1944585
MEX,WLD,220290,159115459
MEX,WLD,220890,675928
MEX,WLD,220900,5074059
MEX,WLD,382490,1024966568
MEX,WLD,390290,47731282
USA,WLD,300640,343482701
CAN,WLD,310240,17115175
USA,WLD,310240,17536385
CAN,WLD,310490,19066215
USA,WLD,310490,22018379
CAN,WLD,310559,159759208
USA,WLD,310559,2546807
USA,WLD,251730,794323
USA,MEX,390519,277578
USA,MEX,670100,21515
USA,MEX,340311,21320
CAN,MEX,300640,319677
USA,MEX,300640,1759663
MEX,WLD,390311,124929155
MEX,WLD,390421,46151489
MEX,WLD,382478,60129124
MEX,WLD,382569,133310
MEX,WLD,382590,186181
MEX,WLD,230230,3582699
MEX,WLD,230250,817889
MEX,WLD,230910,86740586
MEX,WLD,240220,4173779
MEX,WLD,251710,345784
MEX,WLD,390740,579067493
MEX,WLD,390760,105207377
MEX,WLD,390920,19758066
MEX,WLD,391520,2168514
MEX,WLD,391590,9179529
MEX,WLD,521120,2406260
MEX,WLD,521132,5902742
MEX,WLD,521221,1447
MEX,WLD,521223,254052
MEX,WLD,531090,164045
MEX,WLD,540239,990033
MEX,WLD,540245,30627015
MEX,WLD,640590,2250553
MEX,WLD,650610,42544432
MEX,WLD,650699,1511417
MEX,WLD,670100,1175794
MEX,WLD,390320,13256421
MEX,WLD,390330,307753436
MEX,WLD,390519,3863902
MEX,WLD,390530,23088049
MEX,WLD,390591,15857306
MEX,WLD,340319,115455289
MEX,WLD,300640,23420826
MEX,WLD,310240,7158460
MEX,WLD,310490,7690461
MEX,WLD,310559,19657560
MEX,WLD,251730,16834
MEX,WLD,251990,8575652
MEX,WLD,252620,25356866
MEX,WLD,391721,37377915
MEX,WLD,391723,55973519
MEX,WLD,392063,5837037
CAN,WLD,251990,19622331
USA,WLD,391520,7011591
CAN,WLD,391590,58453064
USA,WLD,391590,234011846
CAN,WLD,391721,58862884
USA,WLD,251990,236676557
MEX,USA,630720,995011
MEX,USA,640220,5512
MEX,CAN,640299,1531
MEX,USA,640299,279228
MEX,CAN,640510,44
MEX,USA,200961,1065413
MEX,USA,200971,1839172
MEX,CAN,220290,10866804
CAN,WLD,252620,11156873
USA,WLD,252620,72768189
CAN,WLD,252921,2908979
USA,WLD,252921,22351916
CAN,WLD,252930,98107
USA,WLD,391721,56233077
CAN,WLD,391723,58870821
USA,WLD,391723,87588620
MEX,USA,220290,140067292
MEX,USA,220890,237836
MEX,CAN,382490,16197170
MEX,USA,382490,743931245
MEX,CAN,390290,2762371
MEX,USA,390290,28167538
MEX,CAN,390311,4739295
MEX,USA,390311,103033219
MEX,CAN,390421,47203
MEX,USA,390421,30087010
MEX,USA,382478,55799297
MEX,USA,382569,133310
MEX,CAN,382590,522
MEX,USA,382590,125288
MEX,CAN,220900,1717
MEX,USA,220900,2019166
MEX,CAN,230230,551071
MEX,USA,230230,3031410
MEX,USA,230250,817889
MEX,CAN,230910,15963705
MEX,USA,230910,69911031
MEX,CAN,240220,1408796
MEX,USA,240220,15717
MEX,CAN,251710,3866
MEX,USA,251710,246222
MEX,CAN,390740,7706618
MEX,USA,390740,422160730
MEX,CAN,390760,2922227
MEX,USA,390760,87604230
MEX,USA,390920,15286981
MEX,USA,391520,2157702
MEX,CAN,391590,8760
MEX,USA,521120,337665
MEX,USA,521132,2812331
MEX,USA,521223,1010
MEX,USA,531090,3945
MEX,USA,540239,20666
MEX,USA,640590,220938
MEX,CAN,650610,775682
MEX,USA,650610,14665565
MEX,CAN,650699,268
MEX,USA,650699,288611
MEX,CAN,670100,11191
MEX,USA,670100,114477
USA,CAN,251730,147897
CAN,CAN,251990,259679
CAN,USA,251990,5428336
CAN,USA,391520,5042040
USA,CAN,391520,897368
CAN,CAN,391590,185386
CAN,USA,391590,50842516
USA,CAN,391590,31713962
CAN,CAN,391721,27687
CAN,USA,391721,51277815
MEX,CAN,390320,14260
MEX,USA,390320,6819614
MEX,CAN,390330,1055381
MEX,USA,390330,141540298
MEX,USA,390519,1853131
MEX,CAN,390530,4
MEX,USA,390530,12358662
MEX,USA,340311,725882
MEX,CAN,340319,1708346
CAN,WLD,392063,4852776
USA,WLD,392063,19453059
CAN,WLD,392071,8480686
USA,WLD,670210,216928065
CAN,WLD,680210,5566214
USA,WLD,540245,102425697
CAN,WLD,540333,4496795
USA,WLD,680210,76592599
CAN,WLD,680223,99368552
USA,WLD,540333,4007906
CAN,WLD,540341,905151
USA,WLD,540341,8066248
CAN,WLD,540710,15522028
USA,WLD,390591,51630602
CAN,WLD,390791,116055116
USA,WLD,390791,111869830
USA,WLD,340319,99541860
USA,WLD,392071,4230222
CAN,WLD,392093,20003
USA,WLD,392093,27732
USA,WLD,680223,27914338
USA,WLD,680510,129457604
USA,WLD,252930,83758188
CAN,WLD,260800,626963552
USA,WLD,260800,4550
CAN,WLD,261220,43
CAN,WLD,261310,61364254
USA,WLD,261310,120680868
CAN,WLD,262040,3874732
CAN,WLD,390799,152917986
USA,WLD,390799,412200677
CAN,WLD,391212,423076
USA,WLD,391212,177968
CAN,WLD,392099,137782161
USA,WLD,392099,230198151
CAN,WLD,392520,107304574
CAN,WLD,320190,1720601
USA,WLD,320190,9493898
CAN,WLD,320415,433168
USA,WLD,392520,199537555
MEX,USA,300439,31217233
MEX,USA,300640,15821944
MEX,USA,310240,385864
MEX,CAN,310490,15818
MEX,USA,310490,7300064
MEX,USA,310559,16806760
MEX,USA,251730,16834
MEX,CAN,251990,45
MEX,USA,251990,2266191
MEX,USA,391590,7699737
MEX,CAN,391721,255571
MEX,USA,391721,34315034
MEX,CAN,391723,213022
MEX,USA,391723,45959237
USA,CAN,251990,18981972
CAN,CAN,252620,335
CAN,USA,252620,10169865
USA,CAN,252620,35229702
CAN,CAN,252921,226
CAN,USA,252921,679763
CAN,CAN,252930,9515
CAN,USA,252930,88592
USA,CAN,391721,32860050
CAN,CAN,391723,106186
CAN,USA,391723,53618386
USA,CAN,391723,57382540
CAN,CAN,392063,98
CAN,USA,392063,2443790
USA,CAN,392063,462925
CAN,USA,670210,539108
USA,CAN,670210,23484
CAN,CAN,680210,86
CAN,USA,540245,4528219
USA,CAN,540245,659420
CAN,USA,540333,4496795
CAN,USA,680210,982883
USA,CAN,680210,33120605
CAN,CAN,680223,96288
CAN,USA,680223,2596119
CAN,CAN,540341,67645
CAN,USA,540341,95094
CAN,USA,390591,19589413
USA,CAN,390591,2283246
CAN,CAN,390791,4757919
CAN,USA,390791,108410836
USA,CAN,390791,56211534
CAN,USA,340319,143235475
CAN,CAN,392071,3053
CAN,USA,392071,5233121
USA,CAN,392071,2720
CAN,USA,392093,15739
USA,CAN,680223,1210811
USA,CAN,680510,518784
USA,CAN,252930,83751975
CAN,CAN,260800,278
CAN,USA,260800,327458636
CAN,CAN,261220,24
CAN,USA,261220,20
CAN,USA,261310,50940242
USA,CAN,261310,563132
CAN,CAN,390799,94675
CAN,USA,390799,131233858
USA,CAN,390799,37490163
CAN,USA,391212,166135
CAN,CAN,392099,180689
CAN,USA,392099,115283718
USA,CAN,392099,5958962
CAN,CAN,320190,35
CAN,USA,320190,618778
CAN,USA,320415,8394
CAN,CAN,392520,200431
CAN,USA,392520,95909142
USA,CAN,392520,61179466
CAN,CAN,392640,45423
CAN,USA,392640,6996245
USA,CAN,392640,8862355
CAN,USA,262040,3843257
USA,CAN,262040,15192095
CAN,CAN,262091,49590
CAN,WLD,392640,38010629
USA,WLD,392640,358672313
USA,WLD,262040,18273728
CAN,WLD,262091,1759555
USA,WLD,262091,3912
CAN,WLD,270111,38584080
USA,WLD,270111,22136664
CAN,WLD,270119,95277736
USA,WLD,270119,285955213
CAN,WLD,270820,117904
USA,WLD,270820,14274538
CAN,WLD,680510,30559800
CAN,WLD,680530,54861585
USA,WLD,391220,87644657
CAN,WLD,391690,43871277
USA,WLD,391690,131409630
CAN,WLD,400300,8952081
USA,WLD,400300,52338670
CAN,WLD,400400,5990476
USA,WLD,400400,36524581
CAN,WLD,391890,30805659
USA,WLD,391890,51042934
CAN,WLD,392079,9050114
USA,WLD,392079,31373185
CAN,WLD,392091,26088091
USA,WLD,392091,161894274
CAN,WLD,392310,373238042
USA,WLD,392310,1050432639
USA,WLD,540710,53146466
CAN,WLD,540730,3636239
